Season,Age,PLAYER_ID,Name,MPG,Tier,Off,Def,RAPM,VORP_Off,VORP_Def,VORP,Poss_Off,Poss_Def,Poss,Ref_Age,cumOff_at_age,cumDef_at_age,cumRAPM_at_age,Off_at_ref,Def_at_ref,RAPM_at_ref
2003,31,43,Chris Whitney,20.59,20-25,-4.671,-1.608,-3.062,-1.538,0.319,-1.858,2206,2204,4410,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-3.97470659875825,-1.7061867294315014,-2.2675400913706207
2004,32,43,Chris Whitney,11.47,10-15,-5.547,-1.498,-4.049,-2.896,-0.409,-2.487,352,353,705,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-4.475016604554508,-1.674554482442069,-2.800493606655394
1997,30,45,George McCloud,23.35,20-25,-0.543,-0.525,-0.017,1.49,1.304,0.186,2871,2858,5729,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-0.14414458288385745,-0.565836256760454,0.4226802408535324
1998,31,45,George McCloud,19.25,15-20,-1.419,-2.393,0.973,0.842,-0.544,1.386,2575,2563,5138,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-0.7227065987582497,-2.491186729431501,1.767459908629379
1999,32,45,George McCloud,25.89,25-30,-0.55,-0.432,-0.118,1.835,1.047,0.788,2516,2524,5040,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,0.521983395445492,-0.6085544824420693,1.1305063933446067
2000,33,45,George McCloud,27.19,25-30,3.342,1.0,2.342,4.817,2.9,1.917,4176,4157,8333,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,4.865613986562017,0.7244262478937038,4.141142556634529
2001,34,45,George McCloud,26.35,25-30,2.421,1.375,1.047,4.553,3.038,1.515,3906,3899,7805,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,4.469923456496466,0.9800229870335537,3.4908392115249214
2002,35,45,George McCloud,26.55,25-30,-2.06,0.286,-2.346,0.249,1.698,-1.449,3477,3456,6933,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,0.5856961768339919,-0.24859542553890912,0.8342119633919504
1997,33,47,47,14.69,10-15,-3.529,0.594,-4.123,-1.508,1.594,-3.101,1577,1571,3148,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,-2.0053860134379833,0.3184262478937038,-2.3238574433654717
1997,26,49,Gheorghe Muresan,25.23,25-30,0.704,-3.962,4.666,2.186,-1.866,4.052,3591,3593,7184,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,0.7438255847653625,-3.994304584705707,4.738129072428059
1999,28,49,Gheorghe Muresan,1.15,0-5,-1.497,-0.545,-0.952,-0.808,-0.238,-0.57,2,2,4,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-1.448745869576366,-0.536136141855138,-0.9126110604980755
2000,29,49,Gheorghe Muresan,8.98,5-10,-3.337,-1.284,-2.053,-1.123,-0.623,-0.5,527,529,1056,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,-3.1549654177173823,-1.2889662532682082,-1.866004301249661
1997,28,51,Mahmoud Abdul-Rauf,28.48,25-30,-0.661,0.185,-0.845,0.82,2.28,-1.46,4003,3993,7996,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-0.6127458695763659,0.19386385814486196,-0.8056110604980753
1998,29,51,Mahmoud Abdul-Rauf,17.12,15-20,-3.831,-2.31,-1.521,-1.569,-0.462,-1.107,1035,1044,2079,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,-3.648965417717382,-2.3149662532682083,-1.334004301249661
2001,32,51,Mahmoud Abdul-Rauf,11.83,10-15,-1.264,-0.669,-0.595,1.486,0.227,1.259,932,940,1872,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-0.19201660455450775,-0.8455544824420694,0.6535063933446068
1998,31,52,Micheal Williams,6.45,5-10,-1.294,-0.646,-0.648,0.177,-0.009,0.186,427,424,851,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-0.5977065987582497,-0.7441867294315012,0.14645990862937897
1999,32,52,Micheal Williams,7.48,5-10,-3.517,-0.923,-2.594,-1.693,-0.431,-1.263,25,24,49,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-2.4450166045545076,-1.0995544824420693,-1.3454936066553933
1997,33,53,Mario Elie,34.46,30-35,1.684,-1.077,2.76,3.571,0.804,2.767,6231,6209,12440,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,3.2076139865620164,-1.3525737521062962,4.559142556634528
1998,34,53,Mario Elie,27.19,25-30,-0.84,-0.169,-0.672,1.149,1.88,-0.731,3994,4002,7996,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,1.208923456496466,-0.5639770129664463,1.7718392115249215
1999,35,53,Mario Elie,27.49,25-30,-1.231,-2.834,1.604,1.155,-1.355,2.51,3335,3302,6637,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,1.4146961768339918,-3.368595425538909,4.78421196339195
2000,36,53,Mario Elie,28.11,25-30,0.547,-2.688,3.235,2.022,-0.788,2.81,4430,4419,8849,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,3.8587595087574984,-3.382358932862417,7.241018204716716
2001,37,53,Mario Elie,22.18,20-25,-1.921,-4.148,2.227,0.919,-1.945,2.863,3103,3095,6198,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,2.123981278794136,-5.022296020593863,7.146154348908869
1997,25,54,Dickey Simpkins,8.19,5-10,-1.699,-0.484,-1.214,-0.345,0.497,-0.842,765,771,1536,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-1.5286434818108978,-0.5728869587156726,-0.9547610852771333
1998,26,54,Dickey Simpkins,10.83,10-15,-2.504,-1.485,-1.019,-0.539,-0.263,-0.276,939,951,1890,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-2.4641744152346376,-1.5173045847057067,-0.9468709275719416
1999,27,54,Dickey Simpkins,28.95,25-30,-1.421,-0.238,-1.183,0.965,1.242,-0.277,2659,2657,5316,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-1.421,-0.238,-1.1829999999999998
2000,28,54,Dickey Simpkins,24.01,20-25,-3.803,-2.389,-1.413,-1.328,-0.34,-0.987,3059,3075,6134,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-3.754745869576366,-2.3801361418551377,-1.3736110604980758
2002,30,54,Dickey Simpkins,2.77,0-5,-2.235,-0.366,-1.868,-1.109,-0.168,-0.941,6,7,13,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-1.8361445828838572,-0.4068362567604542,-1.428319759146468
1997,29,55,Marty Conlon,21.79,20-25,-1.214,0.856,-2.07,0.819,2.685,-1.866,3243,3226,6469,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,-1.031965417717382,0.851033746731792,-1.883004301249661
1998,30,55,Marty Conlon,11.59,10-15,-2.465,-2.247,-0.218,-0.5,-1.025,0.525,498,494,992,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-2.066144582883857,-2.287836256760454,0.22168024085353233
1999,31,55,Marty Conlon,4.96,0-5,-1.114,-0.448,-0.665,-0.424,-0.141,-0.283,68,69,137,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-0.4177065987582498,-0.5461867294315013,0.12945990862937906
2000,32,55,Marty Conlon,3.01,0-5,-1.961,-0.781,-1.18,-1.038,-0.356,-0.682,20,19,39,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-0.8890166045545078,-0.9575544824420695,0.06850639334460684
1997,28,56,Gary Payton,39.2,35-40,4.498,-2.87,7.368,5.478,-0.289,5.767,7132,7118,14250,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,4.546254130423634,-2.8611361418551384,7.407388939501924
1998,29,56,Gary Payton,38.36,35-40,4.555,-1.942,6.497,5.082,-0.1,5.182,6594,6594,13188,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,4.737034582282618,-1.9469662532682077,6.683995698750339
1999,30,56,Gary Payton,40.2,40+,6.004,1.07,4.934,6.128,2.348,3.78,3755,3747,7502,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,6.402855417116143,1.029163743239546,5.373680240853533
2000,31,56,Gary Payton,41.76,40+,8.444,-2.193,10.637,6.847,-0.369,7.216,7090,7064,14154,27,2.319333625278637,-0.8975037073754619,3.216788317802911,9.140293401241752,-2.2911867294315016,11.43145990862938
2001,32,56,Gary Payton,41.06,40+,4.337,-0.68,5.017,5.444,1.133,4.311,6206,6201,12407,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,5.4089833954454924,-0.8565544824420696,6.265506393344606
2002,33,56,Gary Payton,40.21,40+,6.49,-1.443,7.933,5.319,0.629,4.69,6527,6515,13042,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,8.013613986562017,-1.7185737521062963,9.732142556634528
2003,34,56,Gary Payton,40.12,40+,4.574,-0.145,4.719,3.992,1.658,2.334,6450,6433,12883,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,6.6229234564964665,-0.5399770129664463,7.162839211524923
2004,35,56,Gary Payton,34.59,30-35,3.32,-1.711,5.031,5.13,0.064,5.067,6887,6871,13758,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,5.965696176833992,-2.245595425538909,8.21121196339195
2005,36,56,Gary Payton,33.12,30-35,2.512,-0.402,2.915,3.816,1.612,2.204,5374,5365,10739,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,5.823759508757498,-1.096358932862417,6.921018204716717
2006,37,56,Gary Payton,28.46,25-30,-1.607,-2.0,0.393,0.696,-0.183,0.88,5371,5376,10747,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,2.437981278794136,-2.8742960205938637,5.3121543489088685
2007,38,56,Gary Payton,22.1,20-25,-1.941,-0.755,-1.186,0.402,1.287,-0.885,2827,2851,5678,27,-1.8276408646396511,0.07884271846594301,-1.906405152169294,2.9022678911600384,-1.8295331552729062,4.7316533786015835
1997,27,57,Doug Christie,38.58,35-40,2.821,-1.761,4.582,3.801,0.819,2.981,5900,5894,11794,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,2.821,-1.7609999999999997,4.582000000000001
1998,28,57,Doug Christie,37.73,35-40,2.901,0.954,1.947,3.428,2.797,0.631,5639,5643,11282,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,2.9492541304236344,0.9628638581448619,1.9863889395019245
1999,29,57,Doug Christie,35.35,35-40,0.823,-0.442,1.265,1.863,1.419,0.444,3302,3299,6601,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,1.0050345822826179,-0.44696625326820794,1.4519956987503386
2000,30,57,Doug Christie,31.03,30-35,0.601,-0.669,1.269,2.545,0.781,1.763,4560,4574,9134,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,0.9998554171161427,-0.7098362567604541,1.7086802408535324
2001,31,57,Doug Christie,36.3,35-40,3.308,-2.36,5.668,3.57,0.004,3.565,6394,6393,12787,27,2.319333625278637,-0.8975037073754619,3.216788317802911,4.004293401241751,-2.4581867294315014,6.462459908629379
2002,32,57,Doug Christie,34.52,30-35,3.148,-2.674,5.822,4.992,-1.212,6.204,6867,6876,13743,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,4.219983395445492,-2.850554482442069,7.070506393344606
2003,33,57,Doug Christie,33.87,30-35,3.741,-3.165,6.906,4.634,-1.543,6.177,6181,6182,12363,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,5.264613986562017,-3.440573752106296,8.705142556634527
2004,34,57,Doug Christie,33.94,30-35,3.465,-0.924,4.389,5.275,0.851,4.425,6395,6401,12796,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,5.5139234564964665,-1.3189770129664462,6.832839211524921
2005,35,57,Doug Christie,29.24,25-30,-3.276,-3.927,0.651,-0.893,-1.848,0.955,3011,3011,6022,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,-0.6303038231660079,-4.461595425538909,3.8312119633919504
2006,36,57,Doug Christie,26.46,25-30,-5.454,-3.34,-2.114,-3.151,-1.523,-1.627,344,347,691,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,-2.1422404912425015,-4.034358932862418,1.892018204716717
2007,37,57,Doug Christie,11.71,10-15,-5.368,-2.066,-3.302,-2.732,-0.679,-2.052,151,155,306,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,-1.3230187212058642,-2.9402960205938635,1.6171543489088687
1997,30,61,Carl Herrera,24.42,20-25,-2.837,-0.968,-1.869,-0.805,0.861,-1.666,3313,3324,6637,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-2.4381445828838575,-1.008836256760454,-1.4293197591464675
1998,31,61,Carl Herrera,8.9,5-10,-3.011,-0.065,-2.947,-1.541,0.572,-2.113,1012,1016,2028,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-2.31470659875825,-0.16318672943150125,-2.152540091370621
1999,32,61,Carl Herrera,10.91,10-15,-5.281,-2.084,-3.197,-2.604,-1.109,-1.495,585,575,1160,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-4.209016604554508,-2.2605544824420694,-1.9484936066553935
1997,25,63,Michael Smith,31.09,30-35,-0.073,-0.61,0.537,1.815,1.27,0.544,4746,4736,9482,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,0.09735651818910229,-0.6988869587156725,0.7962389147228666
1998,26,63,Michael Smith,21.91,20-25,0.436,1.47,-1.034,2.293,2.732,-0.438,1953,1964,3917,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,0.4758255847653623,1.437695415294293,-0.9618709275719413
1999,27,63,Michael Smith,22.88,20-25,0.168,0.039,0.129,2.249,1.435,0.813,1974,1972,3946,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,0.16800000000000015,0.039000000000000035,0.12899999999999956
2000,28,63,Michael Smith,24.95,20-25,-2.727,-3.107,0.38,-0.252,-1.058,0.806,2248,2244,4492,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-2.6787458695763657,-3.0981361418551376,0.41938893950192435
2001,29,63,Michael Smith,20.41,20-25,-1.794,0.818,-2.611,1.046,3.021,-1.975,3138,3142,6280,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,-1.611965417717382,0.813033746731792,-2.4240043012496613
1997,36,64,Sam Perkins,24.39,20-25,1.658,-1.381,3.039,3.691,0.449,3.242,4355,4329,8684,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,4.969759508757498,-2.0753589328624167,7.045018204716716
1998,37,64,Sam Perkins,20.74,20-25,-0.405,-1.016,0.611,1.452,0.246,1.206,3405,3427,6832,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,3.6399812787941364,-1.8902960205938635,5.5301543489088685
1999,38,64,Sam Perkins,16.43,15-20,-0.295,-2.56,2.265,1.972,-0.85,2.822,1683,1691,3374,27,-1.8276408646396511,0.07884271846594301,-1.906405152169294,4.548267891160039,-3.6345331552729063,8.182653378601584
2000,39,64,Sam Perkins,19.98,15-20,0.624,-3.064,3.688,3.32,-1.512,4.831,3843,3840,7683,27,-2.6889361008466968,0.29960347783307295,-2.988434546548529,6.328563127367085,-4.359293914640037,10.68768277298082
2001,40,64,Sam Perkins,15.6,15-20,-1.651,-1.496,-0.155,1.119,0.071,1.048,1898,1884,3782,27,-3.6112206469397448,0.5412073858939661,-4.1522946407946195,4.975847673460132,-3.0328978227009293,8.00854286722691
1997,25,65,Greg Minor,23.82,20-25,-3.559,-4.035,0.475,-1.527,-2.206,0.679,1080,1072,2152,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-3.388643481810898,-4.123886958715673,0.7342389147228663
1998,26,65,Greg Minor,16.33,15-20,0.118,-2.406,2.525,2.38,-0.558,2.938,2197,2189,4386,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,0.15782558476536224,-2.438304584705707,2.597129072428059
1999,27,65,Greg Minor,17.39,15-20,1.212,-3.231,4.443,3.479,-1.521,5.0,1488,1487,2975,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,1.2120000000000002,-3.2310000000000003,4.443
1997,30,67,Tom Hammonds,21.69,20-25,0.229,1.508,-1.279,2.262,3.337,-1.075,3428,3411,6839,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,0.6278554171161428,1.467163743239546,-0.8393197591464676
1998,31,67,Tom Hammonds,20.03,20-25,-1.346,0.87,-2.216,0.511,2.132,-1.621,2343,2354,4697,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-0.6497065987582498,0.7718132705684987,-1.421540091370621
1999,32,67,Tom Hammonds,14.57,10-15,-2.457,-1.248,-1.209,0.22,-0.274,0.494,1369,1366,2735,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-1.3850166045545076,-1.424554482442069,0.03950639334460648
2000,33,67,Tom Hammonds,6.67,5-10,-5.262,-0.026,-5.236,-3.048,0.635,-3.683,768,786,1554,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,-3.738386013437983,-0.3015737521062962,-3.4368574433654713
2001,34,67,Tom Hammonds,4.32,0-5,-1.416,-0.243,-1.173,-0.32,-0.033,-0.287,63,65,128,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,0.632923456496466,-0.6379770129664462,1.2708392115249216
1997,31,70,Steve Kerr,22.65,20-25,0.326,-1.29,1.617,2.359,0.539,1.82,4183,4168,8351,27,2.319333625278637,-0.8975037073754619,3.216788317802911,1.0222934012417504,-1.3881867294315013,2.411459908629379
1998,32,70,Steve Kerr,22.35,20-25,-0.78,-0.874,0.093,1.077,0.388,0.688,2764,2710,5474,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,0.29198339544549246,-1.0505544824420694,1.3415063933446065
1999,33,70,Steve Kerr,16.63,15-20,-1.928,-2.143,0.215,0.339,-0.433,0.772,1542,1547,3089,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,-0.4043860134379833,-2.4185737521062958,2.0141425566345283
2000,34,70,Steve Kerr,8.39,5-10,-3.393,-1.114,-2.28,-1.179,-0.453,-0.726,543,548,1091,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,-1.344076543503534,-1.5089770129664466,0.16383921152492187
2001,35,70,Steve Kerr,11.86,10-15,0.357,0.862,-0.505,3.107,1.758,1.349,1380,1385,2765,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,3.0026961768339917,0.32740457446109084,2.6752119633919507
2002,36,70,Steve Kerr,11.9,10-15,-1.407,-0.843,-0.564,1.538,-0.202,1.74,1530,1517,3047,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,1.9047595087574982,-1.5373589328624169,3.4420182047167165
2003,37,70,Steve Kerr,12.67,10-15,-1.538,-0.592,-0.945,1.46,0.56,0.899,1913,1902,3815,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,2.506981278794136,-1.4662960205938635,3.974154348908869
1997,31,71,Pooh Richardson,18.06,15-20,-3.11,-2.541,-0.568,-1.101,-0.971,-0.13,2052,2041,4093,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-2.4137065987582496,-2.6391867294315015,0.22645990862937904
1998,32,71,Pooh Richardson,18.2,15-20,-1.902,1.695,-3.597,0.36,3.544,-3.184,2406,2408,4814,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-0.8300166045545077,1.5184455175579306,-2.3484936066553934
1999,33,71,Pooh Richardson,11.99,10-15,-4.449,-0.987,-3.462,-1.773,-0.013,-1.76,251,246,497,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,-2.925386013437983,-1.2625737521062963,-1.6628574433654717
1997,26,72,Kenny Anderson,37.58,35-40,3.584,-1.74,5.324,4.564,0.84,3.723,6154,6136,12290,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,3.6238255847653624,-1.7723045847057066,5.396129072428058
1998,27,72,Kenny Anderson,30.47,30-35,-0.197,-1.963,1.767,0.83,0.036,0.794,3538,3521,7059,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-0.19700000000000006,-1.963,1.7669999999999995
1999,28,72,Kenny Anderson,29.68,25-30,-1.124,0.182,-1.307,1.261,1.662,-0.401,1945,1929,3874,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-1.075745869576366,0.19086385814486184,-1.2676110604980755
2000,29,72,Kenny Anderson,31.63,30-35,2.867,-0.564,3.43,4.81,0.886,3.924,5169,5155,10324,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,3.0490345822826175,-0.568966253268208,3.6169956987503387
2001,30,72,Kenny Anderson,25.76,25-30,-2.836,-1.593,-1.242,-0.704,0.07,-0.774,1667,1640,3307,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-2.437144582883857,-1.633836256760454,-0.8023197591464677
2002,31,72,Kenny Anderson,31.94,30-35,0.863,-2.168,3.031,2.706,-0.706,3.412,5701,5680,11381,27,2.319333625278637,-0.8975037073754619,3.216788317802911,1.5592934012417503,-2.2661867294315012,3.8254599086293797
2003,32,72,Kenny Anderson,18.6,15-20,-2.209,-1.373,-0.836,0.648,0.149,0.499,2214,2213,4427,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-1.1370166045545078,-1.549554482442069,0.4125063933446067
2004,33,72,Kenny Anderson,20.68,20-25,-2.359,-1.277,-1.082,-0.167,0.164,-0.331,1707,1709,3416,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,-0.8353860134379834,-1.552573752106296,0.7171425566345286
2005,34,72,Kenny Anderson,17.29,15-20,-3.802,-1.505,-2.297,-0.826,0.093,-0.919,1437,1444,2881,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,-1.7530765435035343,-1.8999770129664462,0.14683921152492152
1997,34,73,Hot Rod Williams,31.44,30-35,0.553,-1.565,2.118,2.441,0.316,2.125,4293,4316,8609,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,2.6019234564964657,-1.9599770129664462,4.561839211524922
1998,35,73,Hot Rod Williams,18.82,15-20,-0.368,-3.187,2.819,1.894,-1.339,3.232,2492,2512,5004,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,2.277696176833992,-3.7215954255389088,5.99921196339195
1999,36,73,Hot Rod Williams,16.1,15-20,-4.202,-2.728,-1.474,-1.935,-1.018,-0.917,763,763,1526,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,-0.8902404912425018,-3.422358932862417,2.5320182047167163
1997,27,76,Cedric Ceballos,28.56,25-30,1.072,-0.575,1.647,2.554,1.521,1.033,2976,2956,5932,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,1.0719999999999996,-0.575,1.6470000000000002
1998,28,76,Cedric Ceballos,21.1,20-25,-1.465,-2.257,0.792,0.392,-0.995,1.387,1883,1887,3770,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-1.416745869576366,-2.248136141855138,0.8313889395019243
1999,29,76,Cedric Ceballos,27.05,25-30,-4.649,-1.975,-2.675,-2.264,-0.495,-1.769,646,640,1286,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,-4.4669654177173825,-1.979966253268208,-2.488004301249661
2000,30,76,Cedric Ceballos,29.91,25-30,-0.753,-0.049,-0.705,0.722,1.851,-1.129,4110,4106,8216,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-0.3541445828838574,-0.08983625676045404,-0.26531975914646777
2001,31,76,Cedric Ceballos,13.93,10-15,-1.609,0.492,-2.101,1.14,1.387,-0.247,1098,1088,2186,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-0.9127065987582497,0.3938132705684987,-1.3065400913706209
1997,27,77,Doug Overton,10.45,10-15,-2.28,-1.128,-1.152,-0.259,-0.129,-0.13,1269,1258,2527,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-2.28,-1.1279999999999997,-1.1520000000000001
1998,28,77,Doug Overton,12.01,10-15,-3.492,-1.489,-2.003,-1.527,-0.267,-1.259,537,545,1082,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-3.443745869576366,-1.4801361418551384,-1.9636110604980757
1999,29,77,Doug Overton,10.21,10-15,-3.612,-1.381,-2.231,-0.935,-0.406,-0.528,471,470,941,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,-3.429965417717382,-1.3859662532682078,-2.044004301249661
2000,30,77,Doug Overton,8.88,5-10,-2.234,-0.102,-2.132,-0.02,0.558,-0.578,870,870,1740,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-1.8351445828838573,-0.1428362567604542,-1.6923197591464678
2001,31,77,Doug Overton,22.66,20-25,-4.808,-2.266,-2.542,-1.968,-0.063,-1.905,926,921,1847,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-4.11170659875825,-2.364186729431501,-1.7475400913706207
2002,32,77,Doug Overton,7.3,5-10,-3.567,-0.88,-2.687,-1.687,-0.507,-1.18,250,250,500,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-2.495016604554508,-1.0565544824420692,-1.4384936066553933
2004,34,77,Doug Overton,16.99,15-20,-1.093,-0.462,-0.631,2.076,1.282,0.794,1942,1953,3895,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,0.9559234564964659,-0.8569770129664462,1.8128392115249214
1997,36,78,78,5.31,5-10,-3.07,-1.587,-1.483,-1.716,-0.605,-1.111,271,271,542,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,0.2417595087574983,-2.281358932862417,2.523018204716717
1997,32,80,80,13.0,10-15,-5.071,-1.903,-3.167,-3.05,-0.904,-2.146,432,431,863,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-3.9990166045545075,-2.0795544824420693,-1.9184936066553933
1997,31,81,Jeff Grayer,12.68,10-15,-2.53,-0.992,-1.538,-0.509,0.007,-0.516,584,597,1181,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-1.8337065987582495,-1.0901867294315013,-0.7435400913706212
1998,32,81,Jeff Grayer,6.83,5-10,-3.227,-1.483,-1.744,-1.757,-0.846,-0.911,75,75,150,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-2.1550166045545076,-1.6595544824420694,-0.4954936066553932
1997,34,82,Bill Wennington,12.8,10-15,-2.299,0.095,-2.394,-0.278,1.095,-1.372,1481,1481,2962,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,-0.25007654350353403,-0.2999770129664463,0.049839211524921545
1998,35,82,Bill Wennington,9.72,5-10,-3.092,-1.845,-1.246,-1.622,-1.209,-0.413,1078,1072,2150,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,-0.44630382316600814,-2.379595425538909,1.9342119633919506
1999,36,82,Bill Wennington,11.83,10-15,-4.296,-1.559,-2.737,-1.619,-0.585,-1.034,827,836,1663,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,-0.9842404912425021,-2.2533589328624166,1.2690182047167167
2000,37,82,Bill Wennington,8.16,5-10,-3.962,-1.066,-2.895,-1.748,-0.406,-1.342,112,110,222,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,0.08298127879413597,-1.9402960205938637,2.0241543489088687
1997,26,84,Latrell Sprewell,41.87,40+,4.253,2.496,1.757,4.726,2.814,1.912,6431,6434,12865,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,4.292825584765363,2.463695415294293,1.8291290724280582
1998,27,84,Latrell Sprewell,39.07,35-40,-1.142,-0.614,-0.528,-0.615,1.229,-1.844,1107,1097,2204,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-1.142,-0.6139999999999999,-0.528
1999,28,84,Latrell Sprewell,33.43,30-35,2.007,0.498,1.51,3.561,1.998,1.564,3600,3594,7194,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,2.0552541304236343,0.5068638581448619,1.5493889395019242
