SEASON	NAME	TEAM	FG3A_per100	3PT%	LASER
2018-19	Danuel House Jr.	HOU	8.699902248	0.415730337	0.314640039
2018-19	Trae Young	ATL	8.728721478	0.323651452	0.314051897
2018-19	Jordan Clarkson	CLE	9.711916194	0.323595506	0.313687932
2018-19	Justin Holiday	MEM	8.527994067	0.343478261	0.311541472
2018-19	Jae Crowder	UTA	10.99656357	0.328125	0.311096222
2018-19	Evan Fournier	ORL	8.309564556	0.343249428	0.310810274
2018-19	Fred VanVleet	TOR	8.080808081	0.378378378	0.306263748
2018-19	Otto Porter Jr.	CHI	7.004429679	0.407114625	0.305141888
2018-19	Kentavious Caldwell-Pope	LAL	9.853107345	0.346330275	0.304159586
2018-19	Jrue Holiday	NOP	6.964696853	0.325068871	0.304095912
2018-19	Kevin Huerter	ATL	7.870164518	0.384180791	0.303324067
2018-19	Marvin Williams	CHA	8.60942078	0.366492147	0.301124098
2018-19	Karl-Anthony Towns	MIN	6.621898899	0.4	0.299785164
2018-19	T.J. Warren	PHX	6.239168111	0.427777778	0.289635189
2018-19	Damyean Dotson	NYK	8.003788776	0.363905325	0.288842617
2018-19	Cedi Osman	CLE	7.391826923	0.346883469	0.287708547
2018-19	Andrew Wiggins	MIN	6.469604016	0.33908046	0.28357287
2018-19	Luke Kennard	DET	9.171496761	0.394052045	0.28118383
2018-19	P.J. Tucker	HOU	6.756284916	0.377260982	0.278237661
2018-19	Langston Galloway	DET	10.43835616	0.354330709	0.277721442
2018-19	Kyle Kuzma	LAL	8.358090711	0.303317536	0.277479962
2018-19	Kevin Knox II	NYK	7.826847398	0.349162011	0.276443776
2018-19	Goran Dragic	MIA	7.681432611	0.349693252	0.27595588
2018-19	Eric Bledsoe	MIL	7.619240097	0.328912467	0.274404494
2018-19	Russell Westbrook	OKC	7.042253521	0.291358025	0.274286349
2018-19	Lonzo Ball	LAL	7.342995169	0.328947368	0.27366767
2018-19	John Wall	WAS	7.071129707	0.301775148	0.269915851
2018-19	Will Barton	DEN	7.832054905	0.345360825	0.267099551
2018-19	DeMarre Carroll	BKN	8.507135016	0.338709677	0.262615047
2018-19	Kelly Oubre Jr.	PHX	8.086124402	0.319526627	0.261956966
2018-19	Terry Rozier	BOS	8.946110964	0.353115727	0.26027126
2018-19	Vince Carter	ATL	10.65048871	0.389240506	0.259220276
2018-19	Tyler Johnson	PHX	8.074534161	0.346153846	0.258875759
2018-19	Marcus Smart	BOS	7.468163177	0.36416185	0.256550501
2018-19	Malik Monk	CHA	12.26309922	0.33030303	0.256029626
2018-19	Aaron Gordon	ORL	6.213343109	0.348082596	0.254271129
2018-19	Dennis Schröder	OKC	7.130053774	0.337988827	0.253583866
2018-19	Iman Shumpert	HOU	8.525921299	0.347985348	0.251462601
2018-19	Jeremy Lamb	CHA	7.046764894	0.348484848	0.249943699
2018-19	Nicolas Batum	CHA	6.063699469	0.390572391	0.242470447
2018-19	Kent Bazemore	ATL	8.271298594	0.32	0.241880083
2018-19	Malcolm Brogdon	MIL	6.096951524	0.426229508	0.238979543
2018-19	D.J. Augustin	ORL	6.470211403	0.415841584	0.238406142
2018-19	Shabazz Napier	BKN	10.86231539	0.333333333	0.236963322
2018-19	Austin Rivers	HOU	7.659873507	0.318042813	0.235490061
2018-19	Lou Williams	LAC	6.637872244	0.359589041	0.234959706
2018-19	Gary Harris	DEN	7.086151132	0.336099585	0.234121562
2018-19	Jayson Tatum	BOS	6.036490683	0.372990354	0.230535734
2018-19	Jeff Green	WAS	7.093309465	0.350157729	0.228792296
2018-19	Luke Kornet	NYK	11.2244898	0.352941176	0.222620989
2018-19	Dario Šarić	MIN	7.420169998	0.365325077	0.221641802
2018-19	Kelly Olynyk	MIA	8.454810496	0.354231975	0.220950009
2018-19	Justise Winslow	MIA	6.308526368	0.375	0.218879146
2018-19	Josh Hart	LAL	7.279489904	0.335766423	0.218211193
2018-19	Troy Daniels	PHX	11.98270537	0.381443299	0.216115479
2018-19	Dennis Smith Jr.	NYK	6.518332811	0.322115385	0.214178208
2018-19	Alex Abrines	OKC	9.890965732	0.322834646	0.210868284
2018-19	Bruno Caboclo	MEM	7.840772014	0.369230769	0.208074007
2018-19	Avery Bradley	MEM	6.117353308	0.351020408	0.207104979
2018-19	Mike Muscala	LAL	8.884225254	0.350393701	0.205336433
2018-19	Collin Sexton	CLE	5.42360202	0.403448276	0.199789877
2018-19	Dirk Nowitzki	DAL	12.18787158	0.312195122	0.198006276
2018-19	Terrance Ferguson	OKC	6.782899451	0.362676056	0.196053696
2018-19	Patrick Beverley	LAC	6.166337503	0.398576512	0.195972456
2018-19	CJ Miles	MEM	10.89055794	0.330049261	0.192008836
2018-19	Seth Curry	POR	8.587068081	0.450199203	0.191172883
2018-19	Caris LeVert	BKN	6.826241135	0.311688312	0.190208363
2018-19	Dwyane Wade	MIA	6.527742907	0.330769231	0.19008305
2018-19	Bobby Portis	WAS	6.594202899	0.384615385	0.189444675
2018-19	Joel Embiid	PHI	5.500856164	0.303501946	0.188306935
2018-19	Mikal Bridges	PHX	6.10374415	0.335463259	0.187930676
2018-19	Jerami Grant	OKC	5.060622035	0.399305556	0.182359003
2018-19	Jaylen Brown	BOS	6.80137999	0.344202899	0.181819553
2018-19	E'Twaun Moore	NOP	5.534591195	0.431818182	0.166699435
2018-19	Emmanuel Mudiay	NYK	6.057042046	0.330097087	0.16596741
2018-19	Ricky Rubio	UTA	6.129032258	0.319838057	0.159417779
2018-19	Garrett Temple	LAC	6.270783848	0.340909091	0.156378951
2018-19	Marc Gasol	TOR	5.544272949	0.362637363	0.155136546
2018-19	Rodney McGruder	LAC	6.980319803	0.348017621	0.153524903
2018-19	Dewayne Dedmon	ATL	6.255405016	0.382488479	0.151179025
2018-19	Nemanja Bjelica	SAC	6.571209409	0.40077821	0.150886887
2018-19	Markieff Morris	OKC	7.474226804	0.334975369	0.14736632
2018-19	Treveon Graham	BKN	8.231511254	0.296875	0.146159883
2018-19	Al-Farouq Aminu	POR	5.758077879	0.345323741	0.143212171
2018-19	Anthony Tolliver	MIN	9.267241379	0.376744186	0.142352718
2018-19	Jonathan Isaac	ORL	6.366497216	0.323193916	0.142187906
2018-19	Rodney Hood	POR	6.107660455	0.355932203	0.139169312
2018-19	Kenrich Williams	NOP	6.557377049	0.333333333	0.137757578
2018-19	J.J. Barea	DAL	7.94044665	0.296875	0.133336344
2018-19	Ian Clark	NOP	9.356183418	0.326732673	0.131424121
2018-19	Mike Scott	PHI	8.235294118	0.400793651	0.131009705
2018-19	Nikola Jokić	DEN	5.252918288	0.307407407	0.127818789
2018-19	Pat Connaughton	MIL	7.283321194	0.33	0.120307414
2018-19	Jamal Crawford	PHX	7.674772036	0.331683168	0.119773609
2018-19	Brandon Knight	CLE	8.278580815	0.325396825	0.116558831
2018-19	Tyreke Evans	IND	7.354443309	0.356481481	0.1148328
2018-19	Gordon Hayward	BOS	5.792377131	0.333333333	0.109647365
2018-19	Rajon Rondo	LAL	4.755525787	0.35915493	0.106102466
2018-19	Stanley Johnson	NOP	8.291554184	0.288372093	0.105286341
2018-19	Wilson Chandler	LAC	6.077348066	0.376623377	0.094534819
2018-19	Maxi Kleber	DAL	6.962631747	0.353211009	0.092225485
2018-19	Dorian Finney-Smith	DAL	6.105769231	0.311023622	0.090069207
2018-19	Justin Jackson	DAL	7.060518732	0.355102041	0.086826539
2018-19	Jabari Parker	WAS	5.234754452	0.31443299	0.082456298
2018-19	Furkan Korkmaz	PHI	9.690444145	0.326388889	0.081090598
2018-19	OG Anunoby	TOR	6.95831898	0.331683168	0.08052472
2018-19	Al Horford	BOS	4.896285576	0.359605911	0.08049922
2018-19	Frank Kaminsky	CHA	8.73664362	0.35971223	0.07724428
2018-19	Lance Stephenson	LAL	7.911646586	0.370558376	0.074433744
2018-19	Derrick Rose	MIN	4.847277556	0.369863014	0.073017052
2018-19	De'Aaron Fox	SAC	4.138423118	0.370689655	0.07058617
2018-19	Devin Harris	DAL	8.912655971	0.31	0.070253764
2018-19	Norman Powell	TOR	6.990131579	0.4	0.069392113
2018-19	Trey Lyles	DEN	8.36873407	0.248730964	0.068870157
2018-19	Jimmy Butler III	PHI	3.991416309	0.35483871	0.068216218
2018-19	Rodions Kurucs	BKN	6.426825009	0.315217391	0.0634009
2018-19	Josh Jackson	PHX	5.325443787	0.324444444	0.057901947
2018-19	Josh Okogie	MIN	5.662365025	0.279069767	0.054280241
2018-19	Monté Morris	DEN	5.551461557	0.415929204	0.053334272
2018-19	Nik Stauskas	CLE	8.744186047	0.372340426	0.051846424
2018-19	Tony Snell	MIL	7.190694395	0.397058824	0.05030067
2018-19	Trey Burke	DAL	6.751054852	0.35	0.049462837
2018-19	Nikola Vučević	ORL	4.274162495	0.36036036	0.047876405
2018-19	Omari Spellman	ATL	7.178911946	0.34375	0.045952066
2018-19	Frank Jackson	NOP	6.503442999	0.311764706	0.043969575
2018-19	Giannis Antetokounmpo	MIL	3.923463471	0.256157635	0.043620466
2018-19	JaMychal Green	LAC	6.094182825	0.403409091	0.042613034
2018-19	Tyler Dorsey	MEM	8.712871287	0.333333333	0.04176379
2018-19	Matthew Dellavedova	CLE	7.624633431	0.338461538	0.037427442
2018-19	James Johnson	MIA	6.192851205	0.33557047	0.036046449
2018-19	Doug McDermott	IND	7.279151943	0.40776699	0.036000751
2018-19	Rudy Gay	SAS	4.812974104	0.402173913	0.034487643
2018-19	James Ennis III	PHI	6.055900621	0.352564103	0.032550872
2018-19	Ryan Arcidiacono	CHI	5.305821665	0.375	0.032173548
2018-19	Pascal Siakam	TOR	3.98956003	0.369158879	0.031576124
2018-19	Quinn Cook	GSW	8.801077683	0.397959184	0.031135115
2018-19	Gary Clark	HOU	10.36814425	0.297101449	0.030799007
2018-19	Julius Randle	NOP	4.014823965	0.343589744	0.030522415
2018-19	Myles Turner	IND	4.493351674	0.387755102	0.028845111
2018-19	Alex Len	ATL	5.91818973	0.362745098	0.026423318
2018-19	D.J. Wilson	MIL	6.570098293	0.362204724	0.026119617
2018-19	Alec Burks	SAC	5.880294015	0.363095238	0.025402581
2018-19	Meyers Leonard	POR	6.06557377	0.45045045	0.021592281
2018-19	Jevon Carter	MEM	8.651399491	0.333333333	0.021276593
2018-19	Allonzo Trier	NYK	4.207119741	0.392307692	0.020854405
2018-19	Darren Collison	IND	4.381210479	0.407216495	0.020673855
2018-19	Devonte' Graham	CHA	8.485273492	0.280991736	0.020572654
2018-19	Chasson Randle	WAS	7.049282595	0.407079646	0.020162079
2018-19	Georges Niang	UTA	9.375	0.40952381	0.019085515
2018-19	Frank Ntilikina	NYK	5.919329492	0.283185841	0.019074737
2018-19	Shelvin Mack	CHA	5.112072355	0.353846154	0.018760733
2018-19	Tim Frazier	MIL	4.139344262	0.366336634	0.018582719
2018-19	Jerian Grant	ORL	5.555555556	0.366972477	0.018461524
2018-19	Yogi Ferrell	SAC	6.447425357	0.362416107	0.018315375
2018-19	Tomas Satoransky	WAS	3.479773815	0.38125	0.018235331
2018-19	Royce O'Neale	UTA	4.85682201	0.38150289	0.018150073
2018-19	Ersan Ilyasova	MIL	5.963473723	0.3625	0.017915815
2018-19	Sterling Brown	MIL	6.461538462	0.360544218	0.017779506
2018-19	Shai Gilgeous-Alexander	LAC	2.977082887	0.366906475	0.017678835
2018-19	Jaren Jackson Jr.	MEM	4.688015847	0.35915493	0.017605434
2018-19	Aaron Holiday	IND	9.11701364	0.338582677	0.017548911
2018-19	Paul Millsap	DEN	4.048892284	0.364779874	0.017535284
2018-19	Jalen Brunson	DAL	5.430543054	0.348066298	0.017448316
2018-19	Ish Smith	DET	5.236617533	0.325925926	0.017418509
2018-19	Juancho Hernangomez	DEN	6.422995032	0.364640884	0.017297277
2018-19	Jeff Teague	MIN	3.913529631	0.333333333	0.017167565
2018-19	Jonas Jerebko	GSW	7.172995781	0.363636364	0.016984834
2018-19	Derrick White	SAS	4.004512126	0.338028169	0.016784279
2018-19	Jared Dudley	BKN	5.914610262	0.350993377	0.016770696
2018-19	Alfonzo McKinnie	GSW	5.394190871	0.358974359	0.016617092
2018-19	Anthony Davis	NOP	3.628628629	0.331034483	0.016600661
2018-19	Thaddeus Young	IND	2.867242734	0.349315068	0.016491787
2018-19	Andre Iguodala	GSW	4.237786933	0.333333333	0.016284943
2018-19	Mario Hezonja	NYK	5.970739423	0.278145695	0.016104679
2018-19	Noah Vonleh	NYK	3.750689465	0.338235294	0.016029205
2018-19	John Collins	ATL	3.959899749	0.348101266	0.0159922
2018-19	Cory Joseph	IND	3.995327103	0.321637427	0.015964587
2018-19	Jake Layman	POR	6.466595213	0.325966851	0.015940201
2018-19	Tyus Jones	MIN	3.779244151	0.317460317	0.015876271
2018-19	Miles Bridges	CHA	5.58347292	0.325	0.015787278
2018-19	Zach Collins	POR	4.289259128	0.330578512	0.015758405
2018-19	George Hill	MIL	5.543478261	0.31372549	0.01557589
2018-19	Elfrid Payton	NOP	3.766751177	0.317307692	0.0155448
2018-19	Wayne Selden	CHI	5.792783846	0.314285714	0.015517704
2018-19	Torrey Craig	DEN	6.088082902	0.324468085	0.015437959
2018-19	Patrick Patterson	OKC	7.214854111	0.338235294	0.015412549
2018-19	Delon Wright	MEM	4.654403567	0.299401198	0.015407087
2018-19	Elie Okobo	PHX	6.557377049	0.295454545	0.015082011
2018-19	Thon Maker	DET	7.511045655	0.320261438	0.015069605
2018-19	Jeremy Lin	TOR	5.915849415	0.294117647	0.015056474
2018-19	Solomon Hill	NOP	5.279665447	0.316831683	0.014638889
2018-19	Timothe Luwawu-Cabarrot	CHI	8.055555556	0.310344828	0.014487693
2018-19	Dwight Powell	DAL	3.641055046	0.307086614	0.01434029
2018-19	DeAndre' Bembry	ATL	4.053420806	0.289017341	0.014087675
2018-19	Jonathon Simmons	PHI	4.47496677	0.267326733	0.013858035
2018-19	Serge Ibaka	TOR	4.019980971	0.289940828	0.013662859
2018-19	Draymond Green	GSW	3.574640288	0.27672956	0.013051096
2018-19	Maurice Harkless	POR	4.002668446	0.275	0.012880157
2018-19	Dragan Bender	PHX	5.70299266	0.217821782	0.010098162
2019-20	JJ Redick	NOP	11.33961725	0.453400504	0.449847943
2019-20	Duncan Robinson	MIA	13.1608298	0.447457627	0.447377375
2019-20	Damian Lillard	POR	12.51186634	0.40060698	0.436960691
2019-20	Jayson Tatum	BOS	9.8820059	0.402985075	0.429286399
2019-20	Davis Bertans	WAS	13.51273977	0.423728814	0.428706407
2019-20	Paul George	LAC	12.58278146	0.410526316	0.421097194
2019-20	Kyrie Irving	BKN	9.937018894	0.394366197	0.417583069
2019-20	Terry Rozier	CHA	9.669269637	0.403800475	0.413348424
2019-20	Kemba Walker	BOS	13.01596037	0.380549683	0.409986796
2019-20	Buddy Hield	SAC	14.54234388	0.394117647	0.408542515
2019-20	Devonte' Graham	CHA	12.8256513	0.371527778	0.407932332
2019-20	Zach LaVine	CHI	11.04518485	0.380165289	0.405738295
2019-20	James Harden	HOU	15.84884377	0.354685647	0.405168129
2019-20	Bojan Bogdanovic	UTA	10.55914972	0.41356674	0.402386685
2019-20	Karl-Anthony Towns	MIN	10.65794536	0.411552347	0.401312747
2019-20	Luke Kennard	DET	9.20084122	0.405714286	0.401140788
2019-20	Danilo Gallinari	OKC	11.56480506	0.40546697	0.399667036
2019-20	Tim Hardaway Jr.	DAL	11.21096383	0.400801603	0.397775841
2019-20	Joe Harris	BKN	8.936825886	0.42364532	0.396569595
2019-20	Evan Fournier	ORL	10.0439713	0.398617512	0.395571556
2019-20	D'Angelo Russell	MIN	13.59192684	0.366589327	0.394987627
2019-20	Khris Middleton	MIL	8.463035019	0.416666667	0.392752978
2019-20	Fred VanVleet	TOR	9.21182266	0.390374332	0.390648854
2019-20	CJ McCollum	POR	9.318266024	0.37972167	0.387369188
2019-20	Donovan Mitchell	UTA	9.572960939	0.365750529	0.387077828
2019-20	Marcus Morris Sr.	LAC	8.737132814	0.408045977	0.385176908
2019-20	Trae Young	ATL	12.22820237	0.360915493	0.384466755
2019-20	Bryn Forbes	SAS	11.36982159	0.393617021	0.375070548
2019-20	Bogdan Bogdanović	SAC	11.88849412	0.374712644	0.375050652
2019-20	Ben McLemore	HOU	12.72522523	0.400442478	0.371972689
2019-20	Terrence Ross	ORL	12.6984127	0.351190476	0.36940133
2019-20	Brandon Ingram	NOP	8.157951833	0.390957447	0.368985374
2019-20	Kevin Love	CLE	10.49101154	0.373401535	0.366209591
2019-20	Patty Mills	SAS	12.05453982	0.380462725	0.365369819
2019-20	Bradley Beal	WAS	10.85288809	0.353430353	0.364438638
2019-20	Kawhi Leonard	LAC	8.363448632	0.37654321	0.362177716
2019-20	Kyle Lowry	TOR	10.18994413	0.346491228	0.362128065
2019-20	Jaren Jackson Jr.	MEM	10.44860875	0.394021739	0.36043733
2019-20	Seth Curry	DAL	9.066427289	0.438943894	0.358900926
2019-20	Tyler Herro	MIA	9.418457649	0.389261745	0.358254611
2019-20	Jordan Clarkson	UTA	11.62725225	0.368038741	0.357453554
2019-20	Jaylen Brown	BOS	8.456342257	0.381656805	0.356576504
2019-20	LeBron James	LAL	8.655804481	0.348235294	0.355914447
2019-20	Kevin Huerter	ATL	8.730991085	0.381381381	0.353497261
2019-20	Svi Mykhailiuk	DET	10.77912254	0.403508772	0.349616172
2019-20	Luka Dončić	DAL	11.94547135	0.311411992	0.348055813
2019-20	Devin Booker	PHX	7.439252336	0.354271357	0.347744654
2019-20	Goran Dragic	MIA	9.267179926	0.366153846	0.345335749
2019-20	Mike Conley	UTA	8.938547486	0.375	0.345280034
2019-20	Marcus Smart	BOS	9.750678845	0.346835443	0.344280871
2019-20	Lonzo Ball	NOP	8.677966102	0.3671875	0.342273225
2019-20	Pascal Siakam	TOR	7.963417354	0.361344538	0.341897323
2019-20	Isaiah Thomas	WAS	9.310344828	0.412698413	0.340182936
2019-20	Kristaps Porziņģis	DAL	10.1328471	0.357326478	0.339714941
2019-20	Norman Powell	TOR	8.186951066	0.394636015	0.337943212
2019-20	Furkan Korkmaz	PHI	10.71643588	0.401685393	0.335512572
2019-20	Joe Ingles	UTA	7.897091723	0.399433428	0.334809561
2019-20	Landry Shamet	LAC	9.473346179	0.372881356	0.331888838
2019-20	Malik Beasley	MIN	10.60315021	0.387681159	0.330395102
2019-20	Langston Galloway	DET	9.272267491	0.4	0.329916262
2019-20	Coby White	CHI	10.52336972	0.353723404	0.329472674
2019-20	Jrue Holiday	NOP	7.316543639	0.353115727	0.329456995
2019-20	Andrew Wiggins	GSW	8.333333333	0.332335329	0.328604597
2019-20	Robert Covington	HOU	10.40312094	0.335416667	0.327906996
2019-20	Reggie Jackson	LAC	9.403372244	0.393103448	0.32783046
2019-20	Kendrick Nunn	MIA	9.413504189	0.353403141	0.327601201
2019-20	Dillon Brooks	MEM	9.066901408	0.356796117	0.327115114
2019-20	Jamal Murray	DEN	8.346213292	0.345679012	0.326410144
2019-20	Dennis Schröder	OKC	7.692307692	0.384615385	0.32408865
2019-20	Taurean Prince	BKN	10.88658752	0.3387471	0.324037346
2019-20	Will Barton	DEN	7.348813473	0.375	0.322308177
2019-20	Spencer Dinwiddie	BKN	9.462976106	0.3075	0.322267548
2019-20	Jae Crowder	MIA	9.592445328	0.336787565	0.319279569
2019-20	Danuel House Jr.	HOU	8.521363418	0.363380282	0.315324399
2019-20	Cedi Osman	CLE	8.008008008	0.38125	0.315184877
2019-20	Lauri Markkanen	CHI	10.03482115	0.34384858	0.313590599
2019-20	Caris LeVert	BKN	7.749207467	0.363636364	0.312698642
2019-20	Alec Burks	PHI	8.071869134	0.38538206	0.312466399
2019-20	Garrett Temple	BKN	10.40431267	0.329015544	0.312320595
2019-20	Eric Gordon	HOU	13.33626761	0.316831683	0.309381423
2019-20	Kelly Oubre Jr.	PHX	7.293946025	0.353333333	0.308197015
2019-20	Victor Oladipo	IND	9.285714286	0.317307692	0.307108265
2019-20	Tobias Harris	PHI	6.993143976	0.366946779	0.306792814
2019-20	Lou Williams	LAC	7.692307692	0.352380952	0.306233596
2019-20	Darius Garland	CLE	7.72845953	0.35472973	0.303278442
2019-20	Justin Holiday	IND	8.517756047	0.404833837	0.301387767
2019-20	Doug McDermott	IND	10.02386635	0.43537415	0.300152191
2019-20	Josh Hart	NOP	9.145388223	0.344729345	0.298622368
2019-20	Chris Paul	OKC	6.574394464	0.365131579	0.297423774
2019-20	Nemanja Bjelica	SAC	7.569245463	0.422712934	0.29556232
2019-20	Gary Trent Jr.	POR	9.219357118	0.409961686	0.293953338
2019-20	Cameron Johnson	PHX	9.852398524	0.389513109	0.290736305
2019-20	Danny Green	LAL	9.033149171	0.366972477	0.290116734
2019-20	Damion Lee	GSW	7.823240589	0.355648536	0.282551687
2019-20	De'Andre Hunter	ATL	6.969280147	0.355263158	0.277128379
2019-20	Josh Richardson	PHI	7.029926595	0.341365462	0.269297238
2019-20	Gordon Hayward	BOS	5.995139076	0.382882883	0.264400969
2019-20	Tony Snell	DET	7.356867398	0.39516129	0.260335679
2019-20	Kyle Korver	MIL	10.6304648	0.41991342	0.260207466
2019-20	Wesley Matthews	MIL	8.077765608	0.366101695	0.252788354
2019-20	Blake Griffin	DET	9.62821735	0.257425743	0.249297493
2019-20	Miles Bridges	CHA	7.383548067	0.32885906	0.248181996
2019-20	Nikola Vučević	ORL	6.94377703	0.339100346	0.245447135
2019-20	Giannis Antetokounmpo	MIL	6.78911881	0.304794521	0.242393836
2019-20	Kyle Kuzma	LAL	8.254931715	0.316176471	0.238980989
2019-20	Shabazz Napier	WAS	8.227631128	0.316666667	0.236945141
2019-20	Malcolm Brogdon	IND	6.693830035	0.326086957	0.236805445
2019-20	Maxi Kleber	DAL	7.860371673	0.373801917	0.236191285
2019-20	Collin Sexton	CLE	5.681818182	0.380392157	0.234501243
2019-20	Dorian Finney-Smith	DAL	6.725543478	0.377104377	0.234151815
2019-20	Patrick Beverley	LAC	7.185628743	0.387254902	0.232780975
2019-20	Cam Reddish	ATL	7.357268982	0.332	0.228673479
2019-20	Al Horford	PHI	6.672954492	0.349823322	0.228111476
2019-20	Brook Lopez	MIL	7.844104588	0.314465409	0.225798868
2019-20	Jordan Poole	GSW	9.604929322	0.279245283	0.225612119
2019-20	Wayne Ellington	NYK	12.25364182	0.34965035	0.22329829
2019-20	Austin Rivers	HOU	7.687927107	0.355555556	0.218243102
2019-20	P.J. Washington	CHA	6.341189675	0.380530973	0.21497875
2019-20	P.J. Tucker	HOU	5.624529722	0.357859532	0.214477382
2019-20	Markieff Morris	LAL	8.913649025	0.379464286	0.212800336
2019-20	Carmelo Anthony	POR	5.524861878	0.381818182	0.206793764
2019-20	Myles Turner	IND	6.691648822	0.344	0.206125057
2019-20	JaMychal Green	LAC	8.342096039	0.386554622	0.205629607
2019-20	Grayson Allen	MEM	8.929702343	0.404255319	0.204711274
2019-20	Trevor Ariza	POR	6.481481481	0.369458128	0.201389946
2019-20	Denzel Valentine	CHI	13.33982473	0.335766423	0.19417679
2019-20	Aron Baynes	PHX	8.208208208	0.353658537	0.193431761
2019-20	Harrison Barnes	SAC	5.079547633	0.381132075	0.1900464
2019-20	Reggie Bullock Jr.	NYK	7.773109244	0.333333333	0.185849569
2019-20	Jeff Green	HOU	8.815028902	0.338797814	0.183773101
2019-20	John Collins	ATL	4.972936401	0.401360544	0.181893862
2019-20	Aaron Gordon	ORL	5.643232903	0.309322034	0.178208879
2019-20	Gary Harris	DEN	5.796301408	0.333333333	0.178186849
2019-20	Shai Gilgeous-Alexander	OKC	4.992044551	0.346613546	0.174743027
2019-20	Donte DiVincenzo	MIL	7.231404959	0.334693878	0.174046346
2019-20	D.J. Augustin	ORL	6.788247214	0.348258706	0.169929652
2019-20	Jerami Grant	DEN	6.459882082	0.388888889	0.168802317
2019-20	Shake Milton	PHI	8.045292014	0.42962963	0.168582958
2019-20	Kelly Olynyk	MIA	8.369565217	0.406926407	0.164616947
2019-20	Kentavious Caldwell-Pope	LAL	6.337841421	0.384937238	0.157187691
