col_idx,key,coef,block,zero_penalty,target_penalty,target
58,201959_off,-0.002450066659644949,off,3000.0,0.0,0.0
59,201959_def,-0.0030842899696996227,def,3000.0,0.0,0.0
60,201976_off,-0.003102164002664768,off,3000.0,0.0,0.0
61,201976_def,0.00028296925901453177,def,3000.0,0.0,0.0
62,201980_off,0.0023231719896399878,off,3000.0,0.0,0.0
63,201980_def,-0.006329647704873422,def,3000.0,0.0,0.0
64,201988_off,0.0031788574755416093,off,3000.0,0.0,0.0
65,201988_def,0.001554471276232507,def,3000.0,0.0,0.0
66,202066_off,5.568402624435059e-05,off,3000.0,0.0,0.0
67,202066_def,0.0015576139779239929,def,3000.0,0.0,0.0
68,202083_off,-0.006474264969698411,off,3000.0,0.0,0.0
69,202083_def,-0.008952063628563569,def,3000.0,0.0,0.0
70,202326_off,0.0010754795897808614,off,3000.0,0.0,0.0
71,202326_def,0.0006653886761453842,def,3000.0,0.0,0.0
72,202328_off,-0.0018607720601394484,off,3000.0,0.0,0.0
73,202328_def,-0.0009563867082314558,def,3000.0,0.0,0.0
74,202330_off,0.002555355705250151,off,3000.0,0.0,0.0
75,202330_def,-0.0012629577873017697,def,3000.0,0.0,0.0
76,202331_off,0.003392160238031121,off,3000.0,0.0,0.0
77,202331_def,-0.0073770273148643095,def,3000.0,0.0,0.0
78,202355_off,-0.0006897653878580864,off,3000.0,0.0,0.0
79,202355_def,0.0008404426579394967,def,3000.0,0.0,0.0
80,202357_off,-0.004280969151162749,off,3000.0,0.0,0.0
81,202357_def,-0.0008314197759999424,def,3000.0,0.0,0.0
82,202681_off,0.0012017999399585636,off,3000.0,0.0,0.0
83,202681_def,0.00856070754597026,def,3000.0,0.0,0.0
84,202684_off,-0.009423447988527869,off,3000.0,0.0,0.0
85,202684_def,0.003951786501521937,def,3000.0,0.0,0.0
86,202685_off,-0.0038681735759025474,off,3000.0,0.0,0.0
87,202685_def,0.01570775706728755,def,3000.0,0.0,0.0
88,202687_off,0.0011206668424397148,off,3000.0,0.0,0.0
89,202687_def,-0.0025113970991402397,def,3000.0,0.0,0.0
90,202691_off,0.0021265434852019266,off,3000.0,0.0,0.0
91,202691_def,-0.0031775281442800395,def,3000.0,0.0,0.0
