col_idx,key,var,se
381,1629650_def,0.00279762175410373,0.0528925491359958
382,1629651_off,0.002725121873948791,0.05220269987221725
383,1629651_def,0.002722982022466381,0.05218220024554715
384,1629652_off,0.002744666969920791,0.052389569285505595
385,1629652_def,0.0027479523447901445,0.05242091514643887
386,1629655_off,0.002823540179300031,0.05313699445113575
387,1629655_def,0.002823534481715052,0.05313694083888394
388,1629659_off,0.0028281313479946034,0.053180178149331195
389,1629659_def,0.0028276235625155893,0.05317540373627255
390,1629667_off,0.0028610091770878503,0.05348840226710694
391,1629667_def,0.0028593315336760926,0.05347271765747551
392,1629669_off,0.0029607373836924864,0.05441265830385873
393,1629669_def,0.0029561501501926104,0.05437048969976829
394,1629670_off,0.0028445608490703204,0.053334424615536266
395,1629670_def,0.002846588265073048,0.05335342786619289
396,1629674_off,0.002730597549838041,0.052255119843303784
397,1629674_def,0.002733326319827235,0.05228122339642823
398,1629675_off,0.002593480958914364,0.05092623055866558
399,1629675_def,0.00258322679729192,0.05082545422612492
400,1629677_off,0.0026832341978742812,0.051799943994895216
401,1629677_def,0.0026815302872770052,0.05178349435174306
402,1629716_off,0.002646637357455791,0.0514454794657003
403,1629716_def,0.002650455518020896,0.05148257489695806
404,1629726_off,0.0025936905713871807,0.05092828851814265
405,1629726_def,0.0025945587038561308,0.050936810892086
406,1629750_off,0.0024180867652450065,0.04917404564650957
407,1629750_def,0.0024235866571416004,0.049229936594937844
408,1629875_off,0.0026841202163416043,0.05180849560006162
409,1629875_def,0.0026861744643439647,0.05182831720540389
410,1630162_off,0.0025732604394554373,0.050727314530294595
411,1630162_def,0.0025732848980424337,0.050727555608785585
412,1630164_off,0.0026332178102607662,0.05131488877763223
413,1630164_def,0.0026332722589846903,0.051315419310229655
414,1630166_off,0.0026064814413743883,0.05105371133790754
415,1630166_def,0.002608674942448514,0.051075189108299085
416,1630167_off,0.0028216830872750524,0.053119517009052826
417,1630167_def,0.0028162729457506626,0.053068568340880105
418,1630169_off,0.0026993867399696583,0.05195562279455091
419,1630169_def,0.0026991924090716017,0.05195375259855251
420,1630171_off,0.0025578291387173806,0.05057498530615091
421,1630171_def,0.0025512351851674536,0.050509753366725654
422,1630173_off,0.002855481305032046,0.053436703725361336
423,1630173_def,0.002855007582997336,0.05343227098858269
424,1630174_off,0.002698135651167109,0.05194358142414815
425,1630174_def,0.0027035015226400845,0.05199520672754446
426,1630175_off,0.002732448127269241,0.052272823984066914
427,1630175_def,0.0027342366659282003,0.05228992891492778
428,1630178_off,0.0024345736818712723,0.049341399269490445
429,1630178_def,0.0024338456586589312,0.04933402131043983
430,1630182_off,0.0025890718460967934,0.05088292293193064
431,1630182_def,0.002580125585248063,0.05079493661033611
432,1630183_off,0.002582239458067722,0.050815740258976075
433,1630183_def,0.0025796547383374717,0.05079030161691769
434,1630184_off,0.0028420128753323466,0.05331053249905075
435,1630184_def,0.002840464502529471,0.05329600831703507
436,1630188_off,0.0027612554190388607,0.05254764903436557
437,1630188_def,0.002761231814796849,0.05254742443542641
438,1630192_off,0.002828819965487619,0.053186652136486455
439,1630192_def,0.0028275750872299474,0.053174947928793945
440,1630193_off,0.0028076189838055006,0.052986969943614445
441,1630193_def,0.0028034838698363447,0.05294793546339975
442,1630194_off,0.002602692686096508,0.051016592262679676
443,1630194_def,0.002601295716170534,0.05100289909574292
444,1630197_off,0.0027560730145519217,0.05249831439724443
445,1630197_def,0.0027519604681671703,0.05245913140881357
446,1630198_off,0.002832207828559541,0.05321849141566812
447,1630198_def,0.0028224426522326968,0.05312666611253427
448,1630200_off,0.0026383058052428937,0.05136444105841018
449,1630200_def,0.0026361565521489617,0.051343515190810235
450,1630201_off,0.00276349695783499,0.0525689733382248
451,1630201_def,0.002761625434281306,0.05255116967567236
452,1630202_off,0.0025199132312040905,0.050198737346711125
453,1630202_def,0.002518629901676028,0.05018595323072013
454,1630207_off,0.00290745613172593,0.053920832075608126
455,1630207_def,0.002896500122592357,0.05381914271513768
456,1630209_off,0.002755788303569168,0.05249560270698078
457,1630209_def,0.002753015471388413,0.05246918592267668
458,1630214_off,0.002870531770379531,0.05357734381601547
459,1630214_def,0.002861793728880474,0.053495735613976504
