Name,Season,Offensive Prior RAPM,Defensive Prior RAPM,Offensive Raw RAPM,Defensive Raw RAPM,Offensive Final RAPM,Defensive Final RAPM,RAPM
James Harden,2023,4.049028160366942,0.7528550513394201,-1.4067915345355912,-0.7822669520913222,2.6422366258313508,-0.029411900751902142,2.671648526583253
Damian Lillard,2024,3.755648673080709,0.5371573313253077,-1.3469311735678309,-0.7946663866427693,2.408717499512878,-0.2575090553174616,2.6662265548303394
Luke Kennard,2020,1.532231224212875,-1.646299553891893,-0.04606020994886914,0.4935857315859714,1.4861710142640059,-1.1527138223059215,2.638884836569927
Kawhi Leonard,2024,4.081075959922602,0.736993707898753,-1.7031410662319582,-0.9888920997262081,2.377934893690644,-0.2518983918274551,2.629833285518099
Kevin Durant,2023,4.221218604970732,1.279495870600969,-1.0190820822052287,-0.7031093382586472,3.202136522765503,0.5763865323423217,2.6257499904231816
Keldon Johnson,2023,0.1229402912924217,-2.7364836828286787,1.0021739825148706,1.2359706052056085,1.1251142738072923,-1.5005130776230702,2.6256273514303627
Evan Fournier,2021,1.924992170232925,-0.5101809645637758,0.2861195454845042,0.0959175929149143,2.211111715717429,-0.4142633716488615,2.6253750873662907
Zach LaVine,2020,2.0480370804835832,-0.9831568268941135,-0.06722901594855273,0.34752098775375245,1.9808080645350306,-0.6356358391403611,2.6164439036753917
Collin Sexton,2021,0.4618101924187623,-2.2093450148681377,1.071027315724818,1.1274269099270002,1.5328375081435803,-1.0819181049411375,2.614755613084718
Doug McDermott,2020,1.9503244285498145,-1.317864248148731,-0.2797561118542365,0.3749477371975127,1.670568316695578,-0.9429165109512183,2.613484827646796
Damian Lillard,2017,2.862624619573156,-0.2006381641321151,-0.7234360217850679,-0.2663298780495321,2.1391885977880882,-0.4669680421816472,2.6061566399697353
Jimmy Butler,2024,3.6046240939401537,0.597842825352517,-1.0719174925465285,-0.6703137365826336,2.5327066013936252,-0.07247091123011662,2.605177512623742
Jaylen Hoard,2022,-0.372863640615523,-3.1788686741248973,0.5667157396409848,0.7689300423677075,0.19385209902546174,-2.40993863175719,2.6037907307826518
Jake LaRavia,2024,0.8071707682607718,-1.9744982974629983,0.44771475500444524,0.6256621289890877,1.2548855232652172,-1.3488361684739107,2.603721691739128
Jrue Holiday,2023,3.914254240280724,0.7680317895250699,-1.6240824482650549,-1.0604988194372529,2.290171792015669,-0.292467029912183,2.582638821927852
Nikola Jokic,2022,5.294893590061067,1.770798816013066,-1.6047909624855656,-0.6633147094760621,3.6901026275755013,1.107484106537004,2.5826185210384973
Karl-Anthony Towns,2021,2.637371293795841,0.1080916102141369,0.015168159038945882,-0.035540306050398485,2.652539452834787,0.07255130416373841,2.5799881486710485
Keldon Johnson,2024,0.4985460335779887,-2.28033022804644,0.9939123581982118,1.1935220184715278,1.4924583917762004,-1.0868082095749123,2.5792666013511125
Jrue Holiday,2019,3.326306991504522,-0.6002300547499289,-1.3106486159761979,0.039606416464675415,2.015658375528324,-0.5606236382852534,2.576282013813578
Zion Williamson,2021,2.8305298118605187,-0.9593765061126722,-0.7694006544824797,0.4477571732938011,2.061129157378039,-0.5116193328188712,2.57274849019691
Jordan Clarkson,2019,1.3967293837647008,-2.701890407062012,0.5398953725640524,2.0686679777110273,1.936624756328753,-0.6332224293509845,2.5698471856797376
Derrick Rose,2019,2.529533101230077,-1.417339284988389,-0.8252674828828215,0.5524684009928685,1.7042656183472555,-0.8648708839955205,2.569136502342776
Mike Conley,2019,2.1003786647790346,0.1437789341472077,-0.004421932189080131,-0.6151078415353656,2.0959567325899546,-0.4713289073881579,2.5672856399781123
Jordan Clarkson,2020,2.7032306927291465,-1.7255987268813886,-0.8533878317134813,1.0096363763281402,1.8498428610156652,-0.7159623505532484,2.5658052115689136
Devin Vassell,2024,0.9282325451025109,-1.347339917953479,0.722753483820252,0.43728397631330473,1.650986028922763,-0.9100559416401743,2.561041970562937
Shai Gilgeous-Alexander,2022,1.2691849144805225,-1.2991467364661378,0.788158758227773,0.8035980489208276,2.0573436727082957,-0.4955486875453101,2.5528923602536056
Jordan Clarkson,2024,1.3968768442359896,-1.7490353595694892,0.15499325929486354,0.757338271957487,1.551870103530853,-0.9916970876120021,2.5435671911428552
Sandro Mamukelashvili,2024,1.7954903475898834,-0.8533414377791769,0.16238537939811673,0.27545062191897723,1.957875726988,-0.5778908158601996,2.5357665428482
Day'Ron Sharpe,2024,2.355996313783727,-1.0031191948530491,-0.3985673197141811,0.4292168245811569,1.9574289940695462,-0.5739023702718922,2.5313313643414386
Kyrie Irving,2019,3.775004349281297,0.4637427673536165,-1.6478830508118336,-0.8630925621395219,2.127121298469463,-0.3993497947859054,2.5264710932553687
Paul George,2021,4.47730667255092,1.243160453865559,-1.8038472607641212,-1.0959728070404378,2.673459411786799,0.1471876468251212,2.526271764961678
